RHO   : 1.225
NU    : 1.463e-05
B     : 2
U_inf : 7.9
RPM   : 140
power : 188.01420530060614
R_out : 1.375
R_in  : 0.059
N     : 200
M     : 200
dt    : 0.05
thrust: 20.990420378579408
eta   : 0.8819776182637341
optsucess:Optimization terminated successfully
îºåar[m],óÉå∑í∑chord[m],éÊïtäptheta[deg],ó¨ì¸äpphi[deg],å}äpalpha[deg],èzä¬gamma,Re,ógóÕåWêîCL,çRóÕåWêîCD,ó¨ì¸ë¨ìxV,ã«èäógóÕdL,ã«èäçRóÕdD
1.299329999999999874e+00,8.295932768928213075e-02,2.611142916746425513e+01,2.581758350753516851e+01,2.938456599290878990e-01,4.299458108681493695e-01,1.169132552158754115e+05,5.027309682358218623e-01,1.669052750340834293e-02,2.061782528198136077e+01,7.145268600395102143e-02,2.372209186011246893e-03
1.305909999999999904e+00,8.208622979127001840e-02,2.589648342881897847e+01,2.575716503400892776e+01,1.393183948100511493e-01,4.118773673058367946e-01,1.161843822824963427e+05,4.846250338128982871e-01,1.677224672858285137e-02,2.070721870300462086e+01,6.874667228973682653e-02,2.379233570211428117e-03
1.312489999999999934e+00,8.074633777229112130e-02,2.574222403995084818e+01,2.573858477957526958e+01,3.639260375577738679e-03,3.929303814636925241e-01,1.147838387865604745e+05,4.679727171027520116e-01,1.691927392768151003e-02,2.079707399465048567e+01,6.586881177856505898e-02,2.381447526838915887e-03
1.319069999999999965e+00,7.927630057415695208e-02,2.559271113069743109e+01,2.572487761991419575e+01,-1.321664892167644378e-01,3.727940289637972637e-01,1.131818288336998230e+05,4.502750779104776058e-01,1.709665003823565219e-02,2.088707651397161769e+01,6.276370718846725760e-02,2.383096887980241333e-03
1.325649999999999995e+00,7.764626151968173629e-02,2.550483049263786484e+01,2.576830257239749855e+01,-2.634720797596327713e-01,3.514049089014845695e-01,1.113362150839305395e+05,4.314763938138908017e-01,1.731299842203588499e-02,2.097781393203359812e+01,5.941964261092966965e-02,2.384214278023019055e-03
1.332230000000000025e+00,7.477324691540558621e-02,2.542398411254132284e+01,2.574875725306110041e+01,-3.247731405197768484e-01,3.279383023495622274e-01,1.076774156738714955e+05,4.163448432767817287e-01,1.779140121486940188e-02,2.106797091600118321e+01,5.568995110342371546e-02,2.379763505462214202e-03
1.338809999999999834e+00,7.151519008048641546e-02,2.547160810775050166e+01,2.583273546076033611e+01,-3.611273530098329521e-01,3.028054958675662767e-01,1.034332503773023054e+05,4.002112110213905671e-01,1.839845979683467012e-02,2.115953899188238552e+01,5.164543466828274559e-02,2.374237470783059634e-03
1.345389999999999864e+00,6.767438977238679487e-02,2.555374056135987715e+01,2.595031372745106424e+01,-3.965731660911858136e-01,2.749213374637622387e-01,9.830528838226814696e+04,3.823113892183491180e-01,1.921463714837995038e-02,2.125185574439290903e+01,4.709418544927604366e-02,2.366912707090555908e-03
1.351969999999999894e+00,6.204399655053692564e-02,2.571104416184251917e+01,2.600932897194061511e+01,-2.982848100980972084e-01,2.429684525152100705e-01,9.051541571017155366e+04,3.669551666382634969e-01,2.059243872361798608e-02,2.134357239158781994e+01,4.180025983372902265e-02,2.345706962360071760e-03
1.358549999999999924e+00,5.460884869821522325e-02,2.618424041053957296e+01,2.626623200578870865e+01,-8.199159524913422759e-02,2.065077250229613304e-01,8.002428704559308244e+04,3.527769151887480970e-01,2.286477642304434940e-02,2.143893063827383827e+01,3.568629028425857747e-02,2.312960439264755835e-03
1.365129999999999955e+00,4.350168641104187189e-02,2.667344094584404957e+01,2.628299510379295967e+01,3.904458420510898975e-01,1.607240090617549633e-01,6.401954604338551871e+04,3.432051816101423514e-01,2.699938214667421676e-02,2.153033677280600600e+01,2.789289308417666757e-02,2.194287615422636523e-03
1.371709999999999985e+00,2.656560856668070333e-02,2.800307670503653412e+01,2.578875697708101455e+01,2.214319727955519124e+00,1.001072042279456675e-01,3.924444585194138926e+04,3.487167441428099535e-01,3.777252145381730652e-02,2.161238811348038169e+01,1.743934112875760237e-02,1.889005612694830008e-03
